product_name,price,og_price,product_link,img_url
2-pack Long Fit T-shirts,1189.0,1399.0,https://www2.hm.com/en_in/productpage.0945202009.html,"https://lp2.hm.com/hmgoepprod?set=source[/8b/60/8b605ef2a0838c5ec73f0403e8436bcf9669680c.jpg],origin[dam],category[men_tshirtstanks_multipacks],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Regular Fit Lyocell shorts,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1150638002.html,"https://lp2.hm.com/hmgoepprod?set=source[/ac/e7/ace701af335e07016eaed3ef66dfdc815f4556e5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Water-repellent running gilet,3199.0,3999.0,https://www2.hm.com/en_in/productpage.1119341001.html,"https://lp2.hm.com/hmgoepprod?set=source[/12/21/1221e24398c2193eeebf560dbc022d44ee2e8f9c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Straight Regular Jeans,2159.0,2699.0,https://www2.hm.com/en_in/productpage.1100162004.html,"https://lp2.hm.com/hmgoepprod?set=source[/68/e0/68e0db97ec54d74d4bcbad08d3fc58a95b6e982c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Slim Fit Cotton polo shirt,1109.0,1299.0,https://www2.hm.com/en_in/productpage.1130226006.html,"https://lp2.hm.com/hmgoepprod?set=source[/1c/06/1c06ad01b701a6f4fa54d4a9299d59cbdd143bb6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Cotton T-shirt,1109.0,1299.0,https://www2.hm.com/en_in/productpage.1046040014.html,"https://lp2.hm.com/hmgoepprod?set=source[/ed/26/ed261bdb3272c2fd92ae24effec9ad68d9446712.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Rib-knit cashmere hat,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1021269004.html,"https://lp2.hm.com/hmgoepprod?set=source[/e3/7d/e37d5b610e99aba47ae8c01485e71aeff011ee87.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Relaxed Fit Short-sleeved linen-blend shirt,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1036745012.html,"https://lp2.hm.com/hmgoepprod?set=source[/9c/01/9c01a01be97373538788af061a46cd1e16e28e21.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Slim Fit Cashmere-blend jumper,2399.0,2999.0,https://www2.hm.com/en_in/productpage.0874196040.html,"https://lp2.hm.com/hmgoepprod?set=source[/46/15/4615fa282e79160362d6f3b6b38e7d6eab46c0cf.jpg],origin[dam],category[men_cardigansjumpers_jumpers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Regular Fit Chino shorts,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1127680002.html,"https://lp2.hm.com/hmgoepprod?set=source[/36/29/362980d0d17cdec8373bf4599090e8662c6c2ddd.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Patterned resort shirt,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1143400001.html,"https://lp2.hm.com/hmgoepprod?set=source[/0d/5a/0d5a461b3a2e1f5976e9ea949673ea17800b0345.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Loose Fit Sweatshorts,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1040020002.html,"https://lp2.hm.com/hmgoepprod?set=source[/18/80/188078c3a7dd423750eb81dba9b8dc71bfb2ac5a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Relaxed Fit Long-sleeved jersey top,1699.0,1999.0,https://www2.hm.com/en_in/productpage.1127918001.html,"https://lp2.hm.com/hmgoepprod?set=source[/d6/4a/d64a0582de81f35422ee535bdcbbbeeb8ec49e26.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Oxford shirt,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1143736003.html,"https://lp2.hm.com/hmgoepprod?set=source[/10/d2/10d2706a5bb73ad5f1bfa73eae34158c1cb67c72.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/style]"
Regular Fit Short-sleeved shirt,849.0,999.0,https://www2.hm.com/en_in/productpage.1112992002.html,"https://lp2.hm.com/hmgoepprod?set=source[/15/60/1560976e41e9e53a901ba53e85b26fb75af1332c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
DryMove™ Sports shorts,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1119345002.html,"https://lp2.hm.com/hmgoepprod?set=source[/95/81/9581cbc7fabd405da36a3f36c9c5a9e85b3c3b6d.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Loose Fit Patterned shorts,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1157925002.html,"https://lp2.hm.com/hmgoepprod?set=source[/92/7c/927cc4008e6563853c0eed63cb18f0e97f94d77c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Linen-blend shirt,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1037470004.html,"https://lp2.hm.com/hmgoepprod?set=source[/c3/bd/c3bd39df35695d671292c7b3d95ca216bc07fadc.jpg],origin[dam],category[men_shirts_linenshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Straight Regular Jeans,2159.0,2699.0,https://www2.hm.com/en_in/productpage.1100162002.html,"https://lp2.hm.com/hmgoepprod?set=source[/98/c2/98c2b8bbc4cde14e469bad4434309e4ce1ba1969.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Rib-knit hat,599.0,699.0,https://www2.hm.com/en_in/productpage.0998092004.html,"https://lp2.hm.com/hmgoepprod?set=source[/51/27/51276f49f444c64050d2d7eacecee1c5553d953b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Relaxed Fit Linen-blend shorts,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1135395001.html,"https://lp2.hm.com/hmgoepprod?set=source[/29/e8/29e82049a7cde0027ae4d705207dc9c73e8c0f10.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit T-shirt,849.0,999.0,https://www2.hm.com/en_in/productpage.1154189001.html,"https://lp2.hm.com/hmgoepprod?set=source[/23/97/239705400c911d3e84a85f16e14bf509c8db2c43.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Slim Fit Cotton twill shorts,1199.0,1499.0,https://www2.hm.com/en_in/productpage.1099664005.html,"https://lp2.hm.com/hmgoepprod?set=source[/23/a1/23a17eb4e7a4ef3c8d1538aade742aaaf6f7e6b0.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Cotton T-shirt,679.0,799.0,https://www2.hm.com/en_in/productpage.1113466002.html,"https://lp2.hm.com/hmgoepprod?set=source[/82/1c/821c000ce311d92c4ddf0a6c68fbfbe7f670991c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Oversized Fit Cotton top,1109.0,1299.0,https://www2.hm.com/en_in/productpage.1035208012.html,"https://lp2.hm.com/hmgoepprod?set=source[/56/b9/56b998dca827f94c13f772a097c4e2e0637cc7e6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Strappy sandals,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1065060003.html,"https://lp2.hm.com/hmgoepprod?set=source[/86/f7/86f7279e6227d50b85370117b328288ffef479d6.jpg],origin[dam],category[men_shoes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Regular Fit Jacquard-knit jumper,1699.0,1999.0,https://www2.hm.com/en_in/productpage.1108492001.html,"https://lp2.hm.com/hmgoepprod?set=source[/0b/cc/0bcc87d2e3702909b76112f488b2dd0eb4a5e9f5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Relaxed Fit Cotton jogger shorts,1199.0,1499.0,https://www2.hm.com/en_in/productpage.1035209014.html,"https://lp2.hm.com/hmgoepprod?set=source[/37/6f/376fb9d073d24afdc762e1fb4de532e78cad3fb4.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Linen shorts,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1035681001.html,"https://lp2.hm.com/hmgoepprod?set=source[/d6/5b/d65bfc3c13345c32506e9eeacdb1a637470cb536.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Slim Fit Cotton twill shorts,1199.0,1499.0,https://www2.hm.com/en_in/productpage.1099664003.html,"https://lp2.hm.com/hmgoepprod?set=source[/ef/2f/ef2f2bd61d975a76f69811b1b9a035333e5dad89.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Terry bucket hat,1109.0,1299.0,https://www2.hm.com/en_in/productpage.1137177001.html,"https://lp2.hm.com/hmgoepprod?set=source[/dd/e5/dde5b45d0e13908e67a3be148f2c5d37dc9ff76b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Chino shorts,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1099663006.html,"https://lp2.hm.com/hmgoepprod?set=source[/6d/ed/6ded971879b43bf88513d33fad0477daa3a5e885.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Slim Fit Cashmere-blend jumper,2399.0,2999.0,https://www2.hm.com/en_in/productpage.0874196009.html,"https://lp2.hm.com/hmgoepprod?set=source[/df/90/df90cba426fd5c88cb26d510dbb9934351cdba41.jpg],origin[dam],category[men_tshirtstanks_longsleeve],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Cotton chino shorts,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1129501001.html,"https://lp2.hm.com/hmgoepprod?set=source[/6b/01/6b0147cc615483f7f9834d0f8319d62e29b48eef.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Rugby shirt,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1130724001.html,"https://lp2.hm.com/hmgoepprod?set=source[/38/1c/381cf2abe3932ec29831bdb6edc504c37216559e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Denim shorts,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1056769015.html,"https://lp2.hm.com/hmgoepprod?set=source[/66/c7/66c791896287bc08d1bd5aa37ae5056f4b2d9448.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Loose Fit Linen-blend shorts,1439.0,1799.0,https://www2.hm.com/en_in/productpage.1109599003.html,"https://lp2.hm.com/hmgoepprod?set=source[/ea/d5/ead57d578365e92ab644f1238965d4543f69f3c0.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
90's Regular Denim Shorts,1599.0,1999.0,https://www2.hm.com/en_in/productpage.1157638002.html,"https://lp2.hm.com/hmgoepprod?set=source[/67/8d/678dcceccc9a5a6f65023d30dccf28203e612d8a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Linen-blend shirt,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1149665001.html,"https://lp2.hm.com/hmgoepprod?set=source[/d9/1d/d91dfd2d35ab732974565b7926d7df1d464078f3.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Knitted mid layer hoodie,3599.0,4499.0,https://www2.hm.com/en_in/productpage.1113570002.html,"https://lp2.hm.com/hmgoepprod?set=source[/52/44/524450f9d0c87d939bd2cda7407d2fa5dc3f6f10.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Quilted jacket,3599.0,4499.0,https://www2.hm.com/en_in/productpage.1109688002.html,"https://lp2.hm.com/hmgoepprod?set=source[/23/08/2308a2f345ee07c707cd35e21c86c19e208947bc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Relaxed Fit Cotton jogger shorts,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1035209002.html,"https://lp2.hm.com/hmgoepprod?set=source[/f0/ae/f0aea1cd4a39d1947768bab751703a904c93bfde.jpg],origin[dam],category[men_shorts_casual],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Slim Fit Twill joggers,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1115104002.html,"https://lp2.hm.com/hmgoepprod?set=source[/ce/df/cedf017d53dd317968565690516887b5988b7284.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Printed cotton scarf,799.0,999.0,https://www2.hm.com/en_in/productpage.1150447001.html,"https://lp2.hm.com/hmgoepprod?set=source[/5b/ee/5beee5d3b4556143c61f3df5cc74d42a2792582a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Cotton jogger shorts,1199.0,1499.0,https://www2.hm.com/en_in/productpage.1035209009.html,"https://lp2.hm.com/hmgoepprod?set=source[/27/56/275651bc908cc980e6e8730e7059c113f7dab5a6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Pocket-detail T-shirt,1039.0,1299.0,https://www2.hm.com/en_in/productpage.1151239002.html,"https://lp2.hm.com/hmgoepprod?set=source[/00/f5/00f5dc0c0a677c365628c4985181c53de7ac1aac.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized Fit Cotton T-shirt,1109.0,1299.0,https://www2.hm.com/en_in/productpage.1035207019.html,"https://lp2.hm.com/hmgoepprod?set=source[/03/98/0398b4a31a0e6db08b94a758376dd48e9bd5219a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Linen shirt,2159.0,2699.0,https://www2.hm.com/en_in/productpage.1127523007.html,"https://lp2.hm.com/hmgoepprod?set=source[/a7/02/a7026f5a99fbfbf01256475602defaaee87b5d69.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Linen-blend shorts,1839.0,2299.0,https://www2.hm.com/en_in/productpage.1129625002.html,"https://lp2.hm.com/hmgoepprod?set=source[/d4/5d/d45dc4f146c9d551155ec7904bf2effc7365fb28.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Regular Fit Linen-blend shorts,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1054019012.html,"https://lp2.hm.com/hmgoepprod?set=source[/64/16/641681b6472b26dcf26010cd99c24b16aeb32e77.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Relaxed Fit Belted nylon shorts,1199.0,1499.0,https://www2.hm.com/en_in/productpage.1109577002.html,"https://lp2.hm.com/hmgoepprod?set=source[/a6/59/a659bf1068b70ace30894b599cdb9c5b75a2dd3e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Hybrid Regular Tapered Joggers,2399.0,2999.0,https://www2.hm.com/en_in/productpage.1013317003.html,"https://lp2.hm.com/hmgoepprod?set=source[/34/49/3449c08f8ebb1324a2aac8f45f64f9477fedc661.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Oversized Fit Cotton hoodie,2159.0,2699.0,https://www2.hm.com/en_in/productpage.1035203004.html,"https://lp2.hm.com/hmgoepprod?set=source[/e3/b5/e3b5dbbc67ea7bc06aed225f2a77564fdef00398.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]"
Regular Fit Piqué polo shirt,1279.0,1499.0,https://www2.hm.com/en_in/productpage.1144078002.html,"https://lp2.hm.com/hmgoepprod?set=source[/6a/d3/6ad357c64df775331d8f37b3f197b169bb3d5803.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
Slim Fit Piqué polo shirt,1109.0,1299.0,https://www2.hm.com/en_in/productpage.1113465006.html,"https://lp2.hm.com/hmgoepprod?set=source[/c3/08/c3083a521d7edd7fbcfb0afc01c867b14fb8c4e9.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]"
